Record_Id,U_Name,U_Id,U_Age,U_Gender,U_IsWorking,U_Time,U_Weekday,U_Weekend,P_Name,P_Id,P_Category,P_Channel,P_Genre,P_SubGenre,P_IsCastFamous,P_Weekend,P_Weekday,P_3MonthSeries,P_3YearSeries,P_Time,P_Rating
5456,User398,398,12,male,0,Evening,1,1,Prg1291,1291,LifeStyle,Travel_XP,Cooking,-,0,0,1,1,0,Night,3
5457,User398,398,12,male,0,Evening,1,1,Prg1426,1426,LifeStyle,Turbo,travel,-,0,0,1,1,1,Afternoon,5
5458,User398,398,12,male,0,Evening,1,1,Prg1145,1145,Infotainment,Care_World,Technology,-,0,1,1,1,0,Night,1
5459,User398,398,12,male,0,Evening,1,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
5460,User398,398,12,male,0,Evening,1,1,Prg1106,1106,LifeStyle,Good_Times,health_and_well_being,-,1,1,1,1,1,Evening,3
5461,User398,398,12,male,0,Evening,1,1,Prg1109,1109,Kids,cartoon_network,Film/Telefilm,-,0,1,1,1,1,Afternoon,3
5462,User398,398,12,male,0,Evening,1,1,Prg1287,1287,Movies,Sony_pix,Film/Comedy,-,0,1,1,0,0,Night,3
5463,User398,398,12,male,0,Evening,1,1,Prg1456,1456,LifeStyle,Travel_XP,culture,-,1,0,1,1,0,Evening,5
5464,User398,398,12,male,0,Evening,1,1,Prg1163,1163,Movies,Maa_Movies,Film/Animation,-,1,1,1,0,0,Evening,3
5465,User398,398,12,male,0,Evening,1,1,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
5466,User398,398,12,male,0,Evening,1,1,Prg1184,1184,Music,zoom,Request,-,1,0,1,1,1,Afternoon,4
5467,User398,398,12,male,0,Evening,1,1,Prg1229,1229,Infotainment,National_Geographic_Channel,Space,-,0,0,1,1,1,Evening,3
5468,User398,398,12,male,0,Evening,1,1,Prg1130,1130,GEC,Comedy_Central,Game_show,-,1,0,1,0,0,Night,3
5469,User398,398,12,male,0,Evening,1,1,Prg1136,1136,News,CNN_IBN,Interviews,-,1,1,1,1,0,Night,3
5470,User398,398,12,male,0,Evening,1,1,Prg1048,1048,Religious,TTD,Astrology,-,0,1,0,1,1,Afternoon,2
5471,User399,399,46,Female,1,Afternoon,0,1,Prg1079,1079,Music,zoom,drama,-,1,0,1,1,1,Morning,3
5472,User399,399,46,Female,1,Afternoon,0,1,Prg1138,1138,Religious,bhakthi,chat_show,-,1,1,0,1,0,Evening,1
5473,User399,399,46,Female,1,Afternoon,0,1,Prg1309,1309,Music,Gemini_Music,Gameshow,-,0,1,1,1,1,Morning,5
5474,User399,399,46,Female,1,Afternoon,0,1,Prg1178,1178,Sports,Sony_six,special_feature,-,0,0,1,1,0,Night,4
5475,User399,399,46,Female,1,Afternoon,0,1,Prg1363,1363,Music,Zetc,drama,-,1,1,0,1,1,Evening,1
5476,User399,399,46,Female,1,Afternoon,0,1,Prg1318,1318,Kids,pogo,Entertainment,-,0,1,0,1,1,Night,4
5477,User399,399,46,Female,1,Afternoon,0,1,Prg1158,1158,Infotainment,Care_World,Nature,-,0,1,0,1,0,Afternoon,3
5478,User399,399,46,Female,1,Afternoon,0,1,Prg1348,1348,Religious,OM,Magazine_programme,-,1,0,1,1,0,Afternoon,1
5479,User399,399,46,Female,1,Afternoon,0,1,Prg1191,1191,Movies,UTV_Movies,Film/Comedy,-,1,0,1,0,0,Morning,4
5480,User399,399,46,Female,1,Afternoon,0,1,Prg1068,1068,GEC,Star_Plus,Action,-,0,0,1,0,0,Night,4
5481,User399,399,46,Female,1,Afternoon,0,1,Prg1005,1005,GEC,AXN,drama,-,1,0,1,1,1,Evening,3
5482,User399,399,46,Female,1,Afternoon,0,1,Prg1343,1343,Infotainment,Topper,Technology,-,0,1,0,1,1,Evening,1
5483,User399,399,46,Female,1,Afternoon,0,1,Prg1051,1051,Kids,nikoledian,Animation,-,0,1,0,1,1,Morning,1
5484,User399,399,46,Female,1,Afternoon,0,1,Prg1240,1240,Movies,HBO,Film/Horror,-,0,0,1,1,1,Night,3
5485,User399,399,46,Female,1,Afternoon,0,1,Prg1149,1149,Music,M_TV,Request,-,1,1,0,1,1,Evening,1
5486,User400,400,35,male,0,Morning,1,0,Prg1447,1447,News,News_24,Technology,-,1,0,1,1,0,Evening,5
5487,User400,400,35,male,0,Morning,1,0,Prg1296,1296,Music,B4U,Telelost,-,0,0,1,1,1,Morning,3
5488,User400,400,35,male,0,Morning,1,0,Prg1053,1053,Music,Gemini_Music,Gameshow,-,0,0,1,1,0,Afternoon,4
5489,User400,400,35,male,0,Morning,1,0,Prg1137,1137,GEC,Sony,travel,-,1,0,1,1,1,Morning,3
5490,User400,400,35,male,0,Morning,1,0,Prg1020,1020,Religious,SVBC,Entertainment,-,0,1,0,1,1,Night,2
5491,User400,400,35,male,0,Morning,1,0,Prg1284,1284,LifeStyle,Good_Times,culture,-,1,1,0,1,1,Afternoon,3
5492,User400,400,35,male,0,Morning,1,0,Prg1472,1472,Sports,Star_sports2,Golf,-,1,0,1,0,0,Morning,5
5493,User400,400,35,male,0,Morning,1,0,Prg1228,1228,Sports,Sony_six,martial_Arts,-,1,1,1,1,1,Afternoon,3
5494,User400,400,35,male,0,Morning,1,0,Prg1203,1203,GEC,AXN,Comedy,-,1,1,0,1,1,Night,4
5495,User400,400,35,male,0,Morning,1,0,Prg1179,1179,News,TV5,Interviews,-,0,0,1,0,0,Evening,4
5496,User400,400,35,male,0,Morning,1,0,Prg1319,1319,LifeStyle,Z_Khaana,health_and_well_being,-,0,0,1,0,0,Afternoon,1
5497,User400,400,35,male,0,Morning,1,0,Prg1170,1170,Movies,Sony_pix,Film/crime,-,0,0,1,0,0,Evening,3
5498,User400,400,35,male,0,Morning,1,0,Prg1480,1480,News,TV9,Market_watch,-,0,0,1,0,0,Morning,3
5499,User400,400,35,male,0,Morning,1,0,Prg1069,1069,Music,zoom,drama,-,1,1,0,0,0,Afternoon,2
5500,User400,400,35,male,0,Morning,1,0,Prg1466,1466,LifeStyle,Travel_XP,health_and_well_being,-,1,0,1,1,1,Night,5
5501,User401,401,27,Female,1,Night,0,1,Prg1155,1155,Music,Gemini_Music,Filmi,-,1,1,0,0,0,Night,3
5502,User401,401,27,Female,1,Night,0,1,Prg1171,1171,Religious,OM,Events/festival,-,0,0,1,0,0,Night,4
5503,User401,401,27,Female,1,Night,0,1,Prg1199,1199,News,TV9,Interviews,-,1,0,1,1,1,Evening,4
5504,User401,401,27,Female,1,Night,0,1,Prg1483,1483,Movies,Maa_Movies,Film/Thriller,-,0,0,1,0,0,Evening,4
5505,User401,401,27,Female,1,Night,0,1,Prg1141,1141,Sports,Star_sports2,Tennis,-,1,1,1,1,1,Morning,4
5506,User401,401,27,Female,1,Night,0,1,Prg1469,1469,GEC,Star_Plus,Comedy,-,1,0,1,0,0,Evening,5
5507,User401,401,27,Female,1,Night,0,1,Prg1453,1453,LifeStyle,TLC,Cooking,-,1,1,0,0,0,Morning,5
5508,User401,401,27,Female,1,Night,0,1,Prg1257,1257,LifeStyle,Z_Khaana,health_and_well_being,-,0,0,1,1,1,Night,3
5509,User401,401,27,Female,1,Night,0,1,Prg1121,1121,Infotainment,Animal_planet,Factual_entertainment,-,1,0,1,1,0,Afternoon,3
5510,User401,401,27,Female,1,Night,0,1,Prg1180,1180,Sports,Ten_sports,Football,-,0,0,1,1,1,Morning,4
5511,User401,401,27,Female,1,Night,0,1,Prg1393,1393,GEC,Comedy_Central,Action,-,1,1,1,1,1,Afternoon,4
5512,User401,401,27,Female,1,Night,0,1,Prg1206,1206,Kids,nikoledian,Animation,-,0,1,1,1,1,Morning,4
5513,User401,401,27,Female,1,Night,0,1,Prg1072,1072,GEC,Sony,Reality_show,-,0,0,1,1,1,Evening,3
5514,User401,401,27,Female,1,Night,0,1,Prg1484,1484,Infotainment,NDTV_Good_Times,Education,-,0,0,1,0,0,Evening,1
5515,User401,401,27,Female,1,Night,0,1,Prg1101,1101,Movies,Sony_pix,Film/Adventure,-,0,1,1,1,1,Morning,3
5516,User402,402,16,Female,0,Night,1,0,Prg1384,1384,Movies,HBO,Film/Comedy,-,0,1,0,1,1,Night,4
5517,User402,402,16,Female,0,Night,1,0,Prg1174,1174,Religious,OM,chat_show,-,0,1,0,1,0,Night,4
5518,User402,402,16,Female,0,Night,1,0,Prg1353,1353,Sports,Star_sports,Golf,-,0,1,0,1,0,Afternoon,1
5519,User402,402,16,Female,0,Night,1,0,Prg1054,1054,Kids,cartoon_network,Education,-,0,1,0,1,0,Morning,3
5520,User402,402,16,Female,0,Night,1,0,Prg1144,1144,Music,Zetc,Telelost,-,1,0,1,1,0,Afternoon,2
5521,User402,402,16,Female,0,Night,1,0,Prg1291,1291,LifeStyle,Travel_XP,Cooking,-,0,0,1,1,0,Night,3
5522,User402,402,16,Female,0,Night,1,0,Prg1486,1486,Religious,OM,Events/festival,-,1,1,0,1,0,Evening,1
5523,User402,402,16,Female,0,Night,1,0,Prg1496,1496,GEC,E_Tv,Action,-,0,1,0,1,0,Morning,2
5524,User402,402,16,Female,0,Night,1,0,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
5525,User402,402,16,Female,0,Night,1,0,Prg1102,1102,Music,Gemini_Music,Request,-,0,0,1,1,1,Morning,3
5526,User402,402,16,Female,0,Night,1,0,Prg1442,1442,Religious,bhakthi,Events/festival,-,1,1,1,1,0,Evening,5
5527,User402,402,16,Female,0,Night,1,0,Prg1243,1243,Sports,DD_sports,cricket,-,0,1,0,0,0,Afternoon,3
5528,User402,402,16,Female,0,Night,1,0,Prg1016,1016,News,N_TV,magazine,-,1,1,1,1,0,Morning,4
5529,User402,402,16,Female,0,Night,1,0,Prg1060,1060,LifeStyle,Turbo,culture,-,1,1,0,1,1,Evening,1
5530,User402,402,16,Female,0,Night,1,0,Prg1468,1468,Kids,cartoon_network,Music,-,0,0,1,0,0,Morning,5
5531,User403,403,45,male,0,Evening,1,0,Prg1317,1317,News,BBC_NEWS,Interviews,-,1,1,0,0,0,Afternoon,2
5532,User403,403,45,male,0,Evening,1,0,Prg1251,1251,Infotainment,Animal_planet,Technology,-,0,0,1,0,0,Morning,3
5533,User403,403,45,male,0,Evening,1,0,Prg1227,1227,News,News_24,talk_show,-,1,1,0,1,1,Evening,3
5534,User403,403,45,male,0,Evening,1,0,Prg1407,1407,Kids,nikoledian,Entertainment,-,1,1,1,1,1,Morning,4
5535,User403,403,45,male,0,Evening,1,0,Prg1080,1080,Kids,hungama,Entertainment,-,1,0,1,1,0,Night,3
5536,User403,403,45,male,0,Evening,1,0,Prg1419,1419,Kids,cartoon_network,Film/Telefilm,-,1,0,1,1,1,Night,4
5537,User403,403,45,male,0,Evening,1,0,Prg1498,1498,News,News_24,Headlines,-,1,0,1,1,1,Evening,1
5538,User403,403,45,male,0,Evening,1,0,Prg1327,1327,Religious,TTD,Astrology,-,0,0,1,0,0,Morning,1
5539,User403,403,45,male,0,Evening,1,0,Prg1089,1089,LifeStyle,Turbo,culture,-,1,0,1,0,0,Evening,3
5540,User403,403,45,male,0,Evening,1,0,Prg1068,1068,GEC,Star_Plus,Action,-,0,0,1,0,0,Night,4
5541,User403,403,45,male,0,Evening,1,0,Prg1356,1356,Infotainment,Telebrands,Technology,-,1,0,1,0,0,Afternoon,1
5542,User403,403,45,male,0,Evening,1,0,Prg1279,1279,Sports,Star_sports2,special_feature,-,1,1,0,1,1,Afternoon,3
5543,User403,403,45,male,0,Evening,1,0,Prg1386,1386,Music,zoom,Filmi,-,0,1,1,1,1,Afternoon,4
5544,User403,403,45,male,0,Evening,1,0,Prg1018,1018,Infotainment,Discovery_Channel,Factual_entertainment,-,0,1,1,0,0,Evening,1
5545,User403,403,45,male,0,Evening,1,0,Prg1156,1156,Movies,Gemini_Movies,Film/Adventure,-,1,1,1,1,1,Afternoon,3
5546,User404,404,34,male,1,Afternoon,1,0,Prg1162,1162,News,BBC_NEWS,Market_watch,-,1,0,1,1,1,Morning,3
5547,User404,404,34,male,1,Afternoon,1,0,Prg1432,1432,LifeStyle,Turbo,travel,-,1,0,1,1,0,Evening,5
5548,User404,404,34,male,1,Afternoon,1,0,Prg1248,1248,Kids,nikoledian,Education,-,0,1,1,0,0,Evening,3
5549,User404,404,34,male,1,Afternoon,1,0,Prg1310,1310,News,N_TV,Interviews,-,1,1,0,1,0,Night,1
5550,User404,404,34,male,1,Afternoon,1,0,Prg1413,1413,Religious,TTD,chat_show,-,1,1,1,0,0,Morning,4
5551,User404,404,34,male,1,Afternoon,1,0,Prg1190,1190,Infotainment,Home_Shop_18,Technology,-,1,1,1,1,1,Evening,4
5552,User404,404,34,male,1,Afternoon,1,0,Prg1055,1055,LifeStyle,TLC,Cooking,-,0,0,1,0,0,Afternoon,1
5553,User404,404,34,male,1,Afternoon,1,0,Prg1129,1129,GEC,Sony,Game_show,-,1,1,0,1,1,Morning,3
5554,User404,404,34,male,1,Afternoon,1,0,Prg1498,1498,News,News_24,Headlines,-,1,0,1,1,1,Evening,5
5555,User404,404,34,male,1,Afternoon,1,0,Prg1213,1213,GEC,Fox_Crime,Detective,-,0,0,1,0,0,Afternoon,4
5556,User404,404,34,male,1,Afternoon,1,0,Prg1103,1103,Sports,Ten_sports,special_feature,-,0,0,1,0,0,Night,3
5557,User404,404,34,male,1,Afternoon,1,0,Prg1028,1028,Music,Zetc,drama,-,0,0,1,0,0,Evening,2
5558,User404,404,34,male,1,Afternoon,1,0,Prg1081,1081,LifeStyle,TLC,culture,-,0,0,1,1,1,Evening,3
5559,User404,404,34,male,1,Afternoon,1,0,Prg1016,1016,News,N_TV,magazine,-,1,1,1,1,0,Morning,1
5560,User404,404,34,male,1,Afternoon,1,0,Prg1357,1357,LifeStyle,Travel_XP,Cooking,-,0,0,1,0,0,Morning,1
5561,User405,405,20,male,0,Morning,1,0,Prg1280,1280,Kids,hungama,Animation,-,0,1,1,0,0,Morning,3
5562,User405,405,20,male,0,Morning,1,0,Prg1378,1378,Music,Zetc,Gameshow,-,1,1,1,1,0,Morning,4
5563,User405,405,20,male,0,Morning,1,0,Prg1232,1232,LifeStyle,TLC,culture,-,0,0,1,0,0,Afternoon,3
5564,User405,405,20,male,0,Morning,1,0,Prg1235,1235,Kids,hungama,Entertainment,-,0,0,1,0,0,Evening,3
5565,User405,405,20,male,0,Morning,1,0,Prg1360,1360,Kids,pogo,Education,-,0,1,0,0,0,Evening,1
5566,User405,405,20,male,0,Morning,1,0,Prg1454,1454,GEC,Comedy_Central,travel,-,1,0,1,0,0,Afternoon,5
5567,User405,405,20,male,0,Morning,1,0,Prg1350,1350,Movies,Z_Cinema,Film/Drama,-,1,1,1,1,1,Afternoon,1
5568,User405,405,20,male,0,Morning,1,0,Prg1251,1251,Infotainment,Animal_planet,Technology,-,0,0,1,0,0,Morning,3
5569,User405,405,20,male,0,Morning,1,0,Prg1370,1370,LifeStyle,Good_Times,travel,-,0,0,1,1,0,Afternoon,4
5570,User405,405,20,male,0,Morning,1,0,Prg1125,1125,News,BBC_NEWS,Market_watch,-,1,0,1,1,1,Morning,3
5571,User405,405,20,male,0,Morning,1,0,Prg1015,1015,LifeStyle,TLC,culture,-,1,1,0,1,1,Night,1
5572,User405,405,20,male,0,Morning,1,0,Prg1443,1443,News,India_TV,health_and_well_being,-,1,0,1,1,1,Morning,5
5573,User405,405,20,male,0,Morning,1,0,Prg1171,1171,Religious,OM,Events/festival,-,0,0,1,0,0,Night,4
5574,User405,405,20,male,0,Morning,1,0,Prg1433,1433,Sports,Star_sports2,hockey,-,1,1,1,1,1,Morning,5
5575,User405,405,20,male,0,Morning,1,0,Prg1299,1299,Infotainment,Telebrands,Technology,-,0,1,1,1,0,Afternoon,3
5576,User406,406,45,Female,1,Morning,0,1,Prg1235,1235,Kids,hungama,Entertainment,-,0,0,1,0,0,Evening,3
5577,User406,406,45,Female,1,Morning,0,1,Prg1495,1495,Kids,pogo,Animation,-,1,1,0,0,0,Afternoon,3
5578,User406,406,45,Female,1,Morning,0,1,Prg1268,1268,Movies,Movies_Now,Film/Thriller,-,0,0,1,1,1,Night,3
5579,User406,406,45,Female,1,Morning,0,1,Prg1330,1330,News,TV5,Special_report,-,0,1,0,1,0,Night,1
5580,User406,406,45,Female,1,Morning,0,1,Prg1413,1413,Religious,TTD,chat_show,-,1,1,1,0,0,Morning,4
5581,User406,406,45,Female,1,Morning,0,1,Prg1349,1349,Sports,Neo_sports,Tennis,-,1,0,1,1,1,Afternoon,1
5582,User406,406,45,Female,1,Morning,0,1,Prg1405,1405,LifeStyle,Turbo,fashion,-,1,0,1,1,1,Afternoon,4
5583,User406,406,45,Female,1,Morning,0,1,Prg1350,1350,Movies,Z_Cinema,Film/Drama,-,1,1,1,1,1,Afternoon,1
5584,User406,406,45,Female,1,Morning,0,1,Prg1275,1275,Music,M_TV,Gameshow,-,0,1,0,1,1,Morning,3
5585,User406,406,45,Female,1,Morning,0,1,Prg1130,1130,GEC,Comedy_Central,Game_show,-,1,0,1,0,0,Night,2
5586,User406,406,45,Female,1,Morning,0,1,Prg1411,1411,Movies,UTV_Movies,Film/Drama,-,1,0,1,1,1,Afternoon,4
5587,User406,406,45,Female,1,Morning,0,1,Prg1154,1154,News,CNN_IBN,Special_report,-,1,1,1,1,0,Evening,3
5588,User406,406,45,Female,1,Morning,0,1,Prg1453,1453,LifeStyle,TLC,Cooking,-,1,1,0,0,0,Morning,5
5589,User406,406,45,Female,1,Morning,0,1,Prg1032,1032,LifeStyle,Z_Khaana,Cooking,-,0,1,0,0,0,Night,2
5590,User406,406,45,Female,1,Morning,0,1,Prg1074,1074,Sports,Neo_sports,badminton,-,1,0,1,0,0,Morning,3
5591,User407,407,16,Female,0,Night,1,0,Prg1035,1035,Infotainment,Home_Shop_18,Biography,-,1,1,0,1,1,Evening,2
5592,User407,407,16,Female,0,Night,1,0,Prg1294,1294,Sports,Star_HD,martial_Arts,-,1,0,1,1,1,Evening,3
5593,User407,407,16,Female,0,Night,1,0,Prg1347,1347,Sports,DD_sports,Golf,-,1,0,1,1,1,Morning,1
5594,User407,407,16,Female,0,Night,1,0,Prg1141,1141,Sports,Star_sports2,Tennis,-,1,1,1,1,1,Morning,5
5595,User407,407,16,Female,0,Night,1,0,Prg1111,1111,LifeStyle,Turbo,culture,-,0,1,1,1,1,Evening,3
5596,User407,407,16,Female,0,Night,1,0,Prg1431,1431,Music,M_TV,drama,-,0,1,1,1,0,Night,5
5597,User407,407,16,Female,0,Night,1,0,Prg1167,1167,GEC,Comedy_Central,Reality_show,-,0,0,1,1,0,Afternoon,3
5598,User407,407,16,Female,0,Night,1,0,Prg1345,1345,Infotainment,Telebrands,Biography,-,0,1,1,0,0,Evening,1
5599,User407,407,16,Female,0,Night,1,0,Prg1273,1273,Sports,DD_sports,cricket,-,0,1,1,1,0,Afternoon,3
5600,User407,407,16,Female,0,Night,1,0,Prg1047,1047,Kids,hungama,Music,-,0,1,0,1,0,Evening,2
5601,User407,407,16,Female,0,Night,1,0,Prg1430,1430,GEC,E_Tv,travel,-,0,0,1,0,0,Afternoon,5
5602,User407,407,16,Female,0,Night,1,0,Prg1048,1048,Religious,TTD,Astrology,-,0,1,0,1,1,Afternoon,2
5603,User407,407,16,Female,0,Night,1,0,Prg1303,1303,Movies,Sony_Max,Film/Sci-Fi,-,0,1,0,1,0,Afternoon,3
5604,User407,407,16,Female,0,Night,1,0,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
5605,User407,407,16,Female,0,Night,1,0,Prg1285,1285,Kids,cartoon_network,Entertainment,-,1,0,1,1,1,Evening,3
5606,User408,408,60,male,0,Night,0,1,Prg1148,1148,GEC,AXN,Comedy,-,0,1,0,1,0,Morning,1
5607,User408,408,60,male,0,Night,0,1,Prg1078,1078,Sports,DD_sports,Racing,-,1,0,1,1,1,Afternoon,3
5608,User408,408,60,male,0,Night,0,1,Prg1069,1069,Music,zoom,drama,-,1,1,0,0,0,Afternoon,3
5609,User408,408,60,male,0,Night,0,1,Prg1385,1385,Music,B4U,drama,-,0,1,1,0,0,Evening,4
5610,User408,408,60,male,0,Night,0,1,Prg1282,1282,Kids,cartoon_network,Animation,-,1,0,1,1,1,Evening,3
5611,User408,408,60,male,0,Night,0,1,Prg1002,1002,Kids,discovery_kids,Film/Telefilm,-,1,1,1,1,1,Night,1
5612,User408,408,60,male,0,Night,0,1,Prg1131,1131,GEC,Star_Plus,Game_show,-,1,0,1,0,0,Morning,5
5613,User408,408,60,male,0,Night,0,1,Prg1002,1002,Kids,discovery_kids,Film/Telefilm,-,1,1,1,1,1,Night,1
5614,User408,408,60,male,0,Night,0,1,Prg1042,1042,LifeStyle,TLC,health_and_well_being,-,0,0,1,1,0,Afternoon,2
5615,User408,408,60,male,0,Night,0,1,Prg1064,1064,Religious,sanskaar,chat_show,-,0,0,1,1,1,Morning,3
5616,User408,408,60,male,0,Night,0,1,Prg1257,1257,LifeStyle,Z_Khaana,health_and_well_being,-,0,0,1,1,1,Night,3
5617,User408,408,60,male,0,Night,0,1,Prg1135,1135,GEC,Comedy_Central,travel,-,0,1,1,1,0,Evening,1
5618,User408,408,60,male,0,Night,0,1,Prg1388,1388,Music,B4U,drama,-,1,0,1,0,0,Afternoon,4
5619,User408,408,60,male,0,Night,0,1,Prg1142,1142,LifeStyle,TLC,health_and_well_being,-,1,0,1,0,0,Morning,5
5620,User408,408,60,male,0,Night,0,1,Prg1399,1399,Kids,hungama,Film/Telefilm,-,0,0,1,1,1,Morning,4
5621,User409,409,14,Female,0,Morning,0,1,Prg1075,1075,Infotainment,NDTV_Good_Times,Astrology,-,0,0,1,0,0,Morning,3
5622,User409,409,14,Female,0,Morning,0,1,Prg1016,1016,News,N_TV,magazine,-,1,1,1,1,0,Morning,4
5623,User409,409,14,Female,0,Morning,0,1,Prg1450,1450,Kids,hungama,Film/Telefilm,-,1,0,1,1,0,Night,5
5624,User409,409,14,Female,0,Morning,0,1,Prg1488,1488,Religious,OM,Events/festival,-,0,1,1,0,0,Night,4
5625,User409,409,14,Female,0,Morning,0,1,Prg1248,1248,Kids,nikoledian,Education,-,0,1,1,0,0,Evening,3
5626,User409,409,14,Female,0,Morning,0,1,Prg1061,1061,Infotainment,NDTV_Good_Times,Cooking,-,0,0,1,1,1,Evening,5
5627,User409,409,14,Female,0,Morning,0,1,Prg1175,1175,Movies,Z_Cinema,Film/Comedy,-,1,0,1,1,0,Night,4
5628,User409,409,14,Female,0,Morning,0,1,Prg1419,1419,Kids,cartoon_network,Film/Telefilm,-,1,0,1,1,1,Night,4
5629,User409,409,14,Female,0,Morning,0,1,Prg1070,1070,LifeStyle,TLC,health_and_well_being,-,0,0,1,1,0,Night,2
5630,User409,409,14,Female,0,Morning,0,1,Prg1055,1055,LifeStyle,TLC,Cooking,-,0,0,1,0,0,Afternoon,5
5631,User409,409,14,Female,0,Morning,0,1,Prg1416,1416,Music,Gemini_Music,Telelost,-,0,0,1,1,1,Morning,4
5632,User409,409,14,Female,0,Morning,0,1,Prg1012,1012,News,Headlines_Today,talk_show,-,0,0,1,1,1,Evening,4
5633,User409,409,14,Female,0,Morning,0,1,Prg1369,1369,Sports,Star_HD,Racing,-,1,0,1,0,0,Afternoon,1
5634,User409,409,14,Female,0,Morning,0,1,Prg1339,1339,Religious,OM,Magazine_programme,-,1,0,1,1,1,Afternoon,1
5635,User409,409,14,Female,0,Morning,0,1,Prg1344,1344,GEC,AXN,Action,-,1,0,1,1,1,Night,1
5636,User410,410,23,Female,1,Night,0,1,Prg1180,1180,Sports,Ten_sports,Football,-,0,0,1,1,1,Morning,4
5637,User410,410,23,Female,1,Night,0,1,Prg1088,1088,LifeStyle,Turbo,Cooking,-,1,0,1,1,1,Evening,3
5638,User410,410,23,Female,1,Night,0,1,Prg1399,1399,Kids,hungama,Film/Telefilm,-,0,0,1,1,1,Morning,4
5639,User410,410,23,Female,1,Night,0,1,Prg1439,1439,Sports,Star_HD,Tennis,-,1,0,1,1,1,Afternoon,5
5640,User410,410,23,Female,1,Night,0,1,Prg1041,1041,Religious,sanskaar,Events/festival,-,1,1,1,0,0,Night,2
5641,User410,410,23,Female,1,Night,0,1,Prg1452,1452,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,5
5642,User410,410,23,Female,1,Night,0,1,Prg1141,1141,Sports,Star_sports2,Tennis,-,1,1,1,1,1,Morning,4
5643,User410,410,23,Female,1,Night,0,1,Prg1222,1222,Sports,Star_HD,Racing,-,0,1,1,1,0,Night,3
5644,User410,410,23,Female,1,Night,0,1,Prg1279,1279,Sports,Star_sports2,special_feature,-,1,1,0,1,1,Afternoon,3
5645,User410,410,23,Female,1,Night,0,1,Prg1333,1333,Music,Zetc,Gameshow,-,1,1,0,1,0,Night,1
5646,User410,410,23,Female,1,Night,0,1,Prg1414,1414,Sports,Neo_sports,badminton,-,0,1,1,1,1,Night,4
5647,User410,410,23,Female,1,Night,0,1,Prg1408,1408,Sports,Neo_sports,Golf,-,1,0,1,1,0,Afternoon,4
5648,User410,410,23,Female,1,Night,0,1,Prg1077,1077,Kids,nikoledian,Film/Telefilm,-,1,1,1,1,0,Night,3
5649,User410,410,23,Female,1,Night,0,1,Prg1095,1095,News,TV9,Interviews,-,1,0,1,0,0,Morning,3
5650,User410,410,23,Female,1,Night,0,1,Prg1313,1313,Infotainment,Care_World,Space,-,0,1,0,1,0,Afternoon,3
5651,User411,411,29,Female,1,Evening,1,1,Prg1143,1143,Infotainment,Discovery_Channel,Astrology,-,0,0,1,1,1,Afternoon,3
5652,User411,411,29,Female,1,Evening,1,1,Prg1197,1197,Movies,Sony_pix,Film/Horror,-,1,1,0,1,1,Evening,4
5653,User411,411,29,Female,1,Evening,1,1,Prg1292,1292,Religious,TTD,Award_show,-,1,1,0,1,1,Night,3
5654,User411,411,29,Female,1,Evening,1,1,Prg1130,1130,GEC,Comedy_Central,Game_show,-,1,0,1,0,0,Night,5
5655,User411,411,29,Female,1,Evening,1,1,Prg1323,1323,LifeStyle,Turbo,travel,-,1,1,0,1,0,Night,1
5656,User411,411,29,Female,1,Evening,1,1,Prg1302,1302,Music,Zetc,Gameshow,-,0,1,1,1,1,Night,1
5657,User411,411,29,Female,1,Evening,1,1,Prg1347,1347,Sports,DD_sports,Golf,-,1,0,1,1,1,Morning,1
5658,User411,411,29,Female,1,Evening,1,1,Prg1316,1316,Religious,subhsandesh,Entertainment,-,0,1,0,1,1,Afternoon,4
5659,User411,411,29,Female,1,Evening,1,1,Prg1466,1466,LifeStyle,Travel_XP,health_and_well_being,-,1,0,1,1,1,Night,5
5660,User411,411,29,Female,1,Evening,1,1,Prg1059,1059,Religious,sanskaar,Astrology,-,0,0,1,1,0,Morning,3
5661,User411,411,29,Female,1,Evening,1,1,Prg1067,1067,Movies,Gemini_Movies,Film/Adventure,-,0,0,1,0,0,Night,2
5662,User411,411,29,Female,1,Evening,1,1,Prg1428,1428,Religious,SVBC,Astrology,-,1,1,0,1,1,Morning,5
5663,User411,411,29,Female,1,Evening,1,1,Prg1424,1424,Kids,nikoledian,Entertainment,-,0,1,1,1,1,Afternoon,5
5664,User411,411,29,Female,1,Evening,1,1,Prg1151,1151,News,TV9,Headlines,-,0,0,1,1,1,Night,3
5665,User411,411,29,Female,1,Evening,1,1,Prg1195,1195,Religious,bhakthi,Magazine_programme,-,0,1,0,1,1,Morning,4
5666,User412,412,61,male,0,Night,1,0,Prg1266,1266,Religious,bhakthi,chat_show,-,0,1,1,1,1,Afternoon,3
5667,User412,412,61,male,0,Night,1,0,Prg1476,1476,Infotainment,Animal_planet,Astrology,-,1,0,1,1,1,Evening,4
